"Rank","Song","Artist","Year","Lyrics","Source"
28,"naughty girls need love too","samantha fox",1988,"maybe just maybe naughty girls need love too ive been told time and time again that you cant treat love like a game but i play rough with hearts that never mend cause some guys like you do the same love was just a four letter word never heard how absurd how it could be but now i cant believe this is real how i feel now you steal my heart away from me used to be so good and so bad sex was just something i had used to always know what to do now youve got me confused baby dont let me be misunderstood temporary loves so bad but if feels so good then along came you now i know its true naughty girls need love too then came you then came you yes its true im in love with you and believe it baby this time your love wont get away stay here in the place to be we can get busy my way for six forevers and a day ooh its only you i adore so much more than my body was asking for yes your love is breaking my chill even still theres a thrill in my heart samantha fox was such a wild dame huh but whats in a name sssamantha sssamantha fox no more fun and games of the mind lets get busy one more time baby dont let me be misunderstood temporary loves so bad but if feels so good then along came you now i know its true naughty girls need love naughty girls need love baby dont let me be misunderstood temporary loves so bad but if feels so good then along came you now i know its true naughty girls need love too so moving like youre forty this groove is much too naughty cant you see i want you just for me boys make some noise girl i want to shower you with diamonds and please dont tease if you lie my heart will freeze freeze freeze freeze dont let me baby temporary loves so bad temporary loves so bad then along came you then along came you dont dont dont dont temporary temporary temporary temporary came along came along came along came along naughty girls need love baby baby dont let me temporary loves so bad then along came you",3
29,"a groovy kind of love","phil collins",1988," when im feelin blue all i have to do is take a look at you then im not so blue when youre close to me i can feel you heart beat i can hear you breathing in my earwouldnt you agree baby you and me got a groovy kind of loveany time you want to you can turn me on to anything you want to any time at all when i kiss your lips oh i start to shiver cant control the quivering insidewouldnt you agree baby you and me got a groovy kind of lovewhen im feelin blue all i have to do is take a look at you then im not so blue when im in your arms nothing seems to matter my whole world could shatter i dont carewouldnt you agree baby you and me got a groovy kind of love we got a groovy kind of love we got a groovy kind of love oh wow we got a groovy kind of love ",1
30,"love bites","def leppard",1988," if youve got love in your sights watch out love bites when you make love do you look in your mirror who do you think of does he look like me do you tell lies and say that its forever do you think twice or just touch and see ooh babe ooh yeah when youre alone do you let go are you wild and willing or is it just for show ooh come oni dont want to touch you too much baby cause making love to you might drive me crazy i know you think that love is the way you make it so i dont want to be there when you decide to break it nolove bites love bleeds its bringing me to my knees love lives love dies its no surprise love begs love pleadsits what i need when im with you are you somewhere else am i getting through or do you please yourself when you wake up will you walk out it cant be love if you throw it about ooh babe i dont want to touch you too much baby cause making love to you might drive me crazy ohlove bites love bleeds its bringing me to my knees love lives love dies its no surprise love begs love pleads its what i needoh yeah i dont want to touch you too much baby cause making love to you might drive me crazy i know you think that love is the way you make it so i dont want to be there when you decide to break it nolove bites love bleeds its bringing me to my knees love lives love dies love bites love bleeds its bringing me to my knees love lives love dies its no surprise love begs love pleads its what i need if youve got love in your sights watch out love bites yes it does it will be hell ",1
31,"endless summer nights","richard marx",1988," summer came and left without a warning all at once i looked and you were gone and now youre looking back at me searching for a way that we can be like we were beforenow im back to what i knew before you somehow the city doesnt look the same id give my life for one more night of having you here to hold me tight oh please take me there again oh ohand i remember how you loved me time was all we had until the day we said goodbye i remember every moment of those endless summer nightsi still recall the walks along the beaches and the way your hair would glisten in the sun rising in the afternoon making love to you under the moon ohdo you remember all the nights we spent in silence every single breath you took was mine we can have it all again say that youll be with me when the sun brings your heart to mine oh ohand i remember how you loved me time was all we had until the day we said goodbye i remember every moment of those endless summer nightstheres only so much i can say so please dont run away from what we have together its only you and me tonight so lets stay lost in flight oh wont you please surrenderand i remember how you loved me time was all we had until the day we said goodbye i remember every moment of those endless summer nights oh i rememberand i remember how you loved me time was all we had until the day we said goodbye i remember every moment of those endless summer nights ",1
32,"foolish beat","debbie gibson",1988," there was a time when broken hearts and broken dreams were over there was a place where all you could do was wish on a four leaf clover but now is a new time there is a new place where dreams just cant come true it started the day when i left you ohi could never love again the way i loved you oh i could never cry again like i did when i left you and when we said goodbye oh the look in your eyes just left me beside myself without your heart without your heart i could never love again now that were apartoh when i was sorry it was too late to turn around turn around and tell you so there was no reason there was no reason just a foolish beat of my hearti could never love again the way i loved you i could never cry again like i did when i left you and when we said goodbye oh the look in your eyes just left me beside myself without your heart without your heart i could never love again now that were apartoh cant you see im not fooling nobody dont you see the tears are falling down my face since you went away break my heart you slipped away didnt know i was wrong never meant to hurt you now youre gonei could never love again now that were apart now that were apart i could never love again now that were apart ",1
33,"where do broken hearts go","whitney houston",1988," i know its been some time but theres something on my mind you see i havent been the same since that cold november day we said we needed space but all we found was an empty place and the only things i learned is that i need you desperatelyso here i am and can you please tell me ohwhere do broken hearts go can they find their way home back to the open arms of a love thats waiting there and if somebody loves you wont they always love you i look in your eyes and i know that you still care for meive been around enough to know that dreams dont turn to gold and that there is no easy way no you just cant run away and what we have is so much more than we ever had before and no matter how i try youre always on my mindso here i am and can you please tell me ohwhere do broken hearts go can they find their way home back to the open arms of a love thats waiting there and if somebody loves you wont they always love you i look in your eyes and i know that you still care for meand now that i am here with you ill never let you go i look into your eyes and now i know now i knowwhere do broken hearts go can they find their way home back to the open arms of a love thats waiting there and if somebody loves you wont they always love you i look in your eyes and i know that you still carewhere do broken hearts go can they find their way home back to the open arms of a love thats waiting there and if somebody loves you wont they always love you i look in your eyes and i know that you still care for me for me you still care for me ",1
34,"angel","aerosmith",1988," im alone yeah i dont know if i can face the night im in tears and the cryin that i do is for you i want your love  lets break the walls between us dont make it tough  ill put away my pride enoughs enough ive suffered and ive seen the lightchorus baby youre my angel come and save me tonight youre my angel come and make it all rightdont know what im gonna do about this feeling inside yes its true  loneliness took me for a ride without your love  im nothing but a begger without your love  a dog without a bone what can i do im sleeping in this bed alonechorus come and save me tonightyoure the reason i live youre the reason i die youre the reason i give when i break down and cry dont need no reason whybaby  baby chorusyoure my angel come and save me tonight youre my angel come and take me allright come and save me tonight come and save me tonight come and save me tonight come and save me tonight come and save me tonight ",1
35,"a hazy shade of winter","the bangles",1988,"time time time see whats become of me while i looked around for my possibilities i was so hard to please look around leaves are brown and the sky is a hazy shade of winter hear the salvation army band down by the riversides bound to be a better ride than what youve got planned carry your gun in your hand look around leaves are brown and the sky is a hazy shade of winter hang on to your hopes my friend thats an easy thing to say but if your hopes should pass away simply pretend that you can build them again look around the grass is high the fields are ripe its the springtime of my life seasons change with the scenery weaving time in a tapestry wont you stop and remember me look around leaves are brown and the sky is a hazy shade of winter look around leaves are brown theres a patch of snow on the ground 3x",5
36,"the way you make me feel","michael jackson",1988," go on girlhey pretty baby with the high heels on you give me fever like ive never ever known youre just a product of loveliness i like the groove of your walk your talk your dress i feel your fever from miles around ill pick you up in my car and well paint the town just kiss me baby and tell me twice that youre the one for methe way you make me feel the way you make me feel you really turn me on you really turn me on you knock me off of my feet you knock me off of my feet my lonely days are gone my lonely days are gonei like the feelin youre givin me just hold me baby and im in ecstasy oh ill be workin from nine to five to buy you things to keep you by my side i never felt so in love before just promise baby youll love me forevermore i swear im keepin you satisfied cause youre the one for methe way you make me feel the way you make me feel you really turn me on you really turn me on you knock me off of my feet now baby you knock me off of my feet my lonely days are gone my lonely days are gonego on girl go on hee hee aaow go on girli never felt so in love before promise baby youll love me forevermore i swear im keepin you satisfied cause youre the one for methe way you make me feel the way you make me feel you really turn me on you really turn me on you knock me off of my feet now baby you knock me off of my feet my lonely days are gone my lonely days are gonethe way you make me feel the way you make me feel you really turn me on you really turn me on you knock me off of my feet now baby you knock me off of my feet my lonely days are gone my lonely days are goneaint nobodys business aint nobodys business the way you make me fell aint nobodys business aint nobodys business but mine and my baby you really turn me on you knock me off of my feet oh my lonely days are gonegive it to me give me some time the way you make me feel come on be my girl i want to be with mine you really turn me on aint nobodys business you knock me off of my feet aint nobodys business but mine and my babys go on girl aaow my lonely days are gonehee hee aaow chika chika chika chika chika go on girl hee hee the way you make me feel hee hee hee you really turn me on you knock me off of my feet my lonely days are gonethe way you make me feel you really turn me on you knock me off of my feet my lonely days are gone ",1
37,"dont worry be happy","bobby mcferrin",1988," heres a little song i wrote you might want to sing it note for note dont worry be happy in every life we have some trouble when you worry you make it double dont worry be happy dont worry be happy nowoo oooooo oooooo oooooooooooo dont worry oooooooooooooo be happy oooooooooo dont worry be happyaint got no place to lay your head somebody came and took your bed dont worry be happy the landlord say your rent is late he may have to litigate dont worry be happy look at me im happyoo oooooo oooooo oooooooooooo dont worry oooooooooooooo be happy oooooooooo dont worry be happygive you my phone number when you worry call me i make you happyoo oooooo oooooo oooooooooooo dont worry oooooooooooooo be happy oooooooooo dont worry be happyaint got no cash aint got no style aint got no girl to make you smile but dont worry be happy cause when you worry your face will frown and that will bring everybody down so dont worry be happy dont worry be happy nowoo oooooo oooooo oooooooooooo dont worry oooooooooooooo be happy oooooooooo dont worry be happynow there is this song i wrote i hope you learned it note for note like good little children dont worry be happy listen to what i say in your life expect some trouble when you worry you make it double dont worry be happy be happy nowoo oooooo oooooo oooooooooooo dont worry oooooooooooooo be happy oooooooooo dont worry be happyoo oooooo oooooo oooooooooooo dont worry oooooooooooooo be happy oooooooooo dont worry be happy ",1
38,"make me lose control","eric carmen",1988," i run a comb through my hair and step out in the street and the citys the color of flame in the midsummer heat oh yeahjennifers got her daddys car shes playing uptown on the stereo we go cruisin so close the way they did long ago my darlinturn the radio up for that sweet sound hold me close never let me go keep this feelin alive make me lose control baby babywhen i look in your eyes i go crazy fevers high with the lights down low take me over the edge make me lose controlwe put the top down and park neath the moon in the sky and the wind is so hot in our hair like a fire in july oh yeahjennifers singin stand by me and she knows every single word by heart was love always this good or could this be just the start oh darlinturn the radio up for that sweet sound hold me close never let me go keep this feelin alive make me lose control baby babywhen i look in your eyes i go crazy fevers high with the lights down low take me over the edge make me lose controlbe my baby comes on and were movin in time and the heat from your touch makes me feel like im losing my mind oh yeahand then they played back in my arms again we close our eyes we start rememberin when we start to kiss and now the feelings intense and we just pray that this night never ends oh my darlinturn the radio up for that sweet sound hold me close never let me go keep this feelin alive make me lose control babywhen i look in your eyes i go crazy fevers high with the lights down low take me over the edge make me lose control baby babyturn the radio up for that sweet sound hold me close never let me go keep this feelin alive make me lose controlwhen i look in your eyes i go crazy fevers high with the lights down low take me over the edge make me lose control baby babyturn the radio up for that sweet sound hold me close never let me go keep this feelin alive make me lose control ",1
39,"red red wine","ub40",1988," red red wine goes to my head makes me forget that istill need her sored red wine its up to you all i can do ive done memories wont go memories wont goid have sworn that with time thoughts of you would leave my head i was wrong now i find just one thing makes me forgetred red wine stay close to me dont let me be alone its tearing apartmy blue heartid have sworn that with time thoughts of you would leave my head i was wrong now i find just one thing makes me forgetred red wine stay close to me dont let me be alone its tearing apartmy blue blue heartred red wine you make me feel so fine you keep me rockin all of the time red red wine you make me feel so grand i feel a million dollar when youre just in my hand red red wine you make me feel so sad any time i see you go it make me feel bad red red wine you make me feel so fine monkey back and ease up on the sweet deadlinered red wine red red wine you give me whole heap of zing whole heap of zing you make me do my own thing its up to you red red wine you give enough of love youre a kind of lovin like a blessing from above red red wine i loved you right from the start right from the start with all of my heart red red wine in an eighties style red red wine in a modern beat style yeahid have sworn give me a little time let me clear out my mind that with time give me a little time let me clear out my mind thoughts of you would leave my head give me red wine the kind make me feel fine you make me feel fine all of the time red red wine you make me feel so fine monkey pack him rizla pon the sweet dep line the line broke the monkey get choked bunbah ganjapani little rubber boatred red wine red red wine im gonna hold on to you hold on to you cause i know you love truth stay close to me red red wine im gonna love you til i die love you til i die and thats no lie dont let me be alone red red wine cant get you off my mind wherever you may be ill surely find its tearing apart ill surely find make no fuss my blue heart  just stick with usid have sworn give me a little time let me clear out my mind that with time give me a little time let me clear out my mind thoughts of you would leave my head give me red wine the kind make me feel fine you make me feel fine all of the time red red wine you make me feel so fine monkey back and ease up on the sweet deadline the line broke the monkey get choked bunbah ganjapani little rubber boatred red wine red red wine you give me not awful love youre a kind of lovin like a blessing from above stay close to me red red wine i loved you right from the start right from the start with all of my heart dont let me be alone red red wine you give me whole heap of zing whole heap of zing you make me do my own thing red red wine in an eighties style red red wine in a modern beat style yeahred red wine you make me feel so fine you keep me rockin all of the time red red wine red red wine you make me feel so grand i feel a million dollars when you just in my hand stay close to me red red wine you make me feel so sad any time i see you go ",1
40,"shes like the wind","patrick swayze featuring wendy fraser",1988," shes like the wind through my dreams she rides the night next to me she leads me through moonlight only to burn me with the sun shes taken my heart but she doesnt know what shes donei feel her breath on my face her body close to me cant look in her eyes shes out of my leaguejust a fool to believe i have anything she needs shes like the windi look in the mirror and all i see is a young old man with only a dream am i just fooling myself that shell stop the pain living without her id go insanei feel her breath on my face her body close to me cant look in her eyes shes out of my leaguejust a fool to believe i have anything she needs shes like the windi feel your breath on my face your body close to me cant look in your eyes youre out of my leaguejust a fool to believe just a fool to believe shes like the windjust a fool to believe just a fool to believe shes like the windjust a fool to believe just a fool to believe shes like the windjust a fool to believe just a fool to believe shes like the windjust a fool shes like the wind shes like the windjust a fool shes like the wind just a fool ",1
41,"bad medicine","bon jovi",1988," your love is like bad medicine bad medicine is what i need whoa shake it up just like bad medicine there aint no doctor that can cure my disease bad medicinei aint got a fever got a permanent disease and itll take more than a doctor to prescribe a remedy i got lots of money but it isnt what i need gonna take more than a shot to get this poison out of me and i got all the symptoms count em 123 first you need then you bleed and when youre on your knees thats what you get for falling in love you get a little but its never enough that what you get for falling in love now this boys addicted cause your kiss is the drug whoayour love is like bad medicine bad medicine is what i need whoa shake it up just like bad medicine there aint no doctor that can cure my disease bad bad medicinei dont need no needle to be givin me a thrill and i dont need no anesthesia or a nurse to bring a pill i got a dirty down addiction that doesnt leave a track i got a jones for your affection like a monkey on my back there aint no paramedic gonna save this heart attack when you need then you bleed on you knees thats what you get for falling in love you get a little but its never enough that what get for falling in love this boys addicted cause your kiss is the drug whoayour love is like bad medicine bad medicine is what i need whoa shake it up just like bad medicine so lets play doctor baby bad medicineits what i want bad bad medicine ow its what i need i need a respirator cause im running out of breath youre an all night generator wrapped in stockings and a dress when you find your medicine you take what you can get cause if theres something better baby well they havnt found it yet whoayour love is like bad medicine bad medicine is what i need whoa shake it up just like bad medicine there aint no doctor that can cure my diseaseyour love is like bad medicine bad medicine is what i need whoa shake it up just like bad medicine there aint no doctor that can cure my disease bad bad medicine is what i want bad bad medicine oo baby oo babe i gotta go i gotta i gotta go i gotta medicine i got i gotta do it again wait a minute wait a minute hold on im not done one more time with feeling come on allright help me out nowyour love is like bad medicine bad medicine is what i need whoa shake it up just like bad medicine there aint no doctor that can cure my diseaseyour love is like bad medicine bad medicine is what i need whoa shake it up just like bad medicine there aint no doctor that can cure my disease bad bad medicine is what i want bad bad medicine oo baby oo babe i gotta go i gotta i gotta go i gotta medicine i got i gotta do it again wait a minute wait a minute hold on im not done one more time with feeling come on allright help me out nowyour love is like bad medicine bad medicine is what i need whoa shake it up just like bad medicine you got the potion that can cure my diseaseyour love is like bad medicine bad medicine is what i need whoa shake it up just like bad medicine you got the potion that can cure my diseaseyour love is like bad medicine bad medicine is what i need whoa shake it up just like bad medicine you got the potion that can cure my disease ",1
42,"kokomo","the beach boys",1988,"aruba jamaica ooo i wanna take you bermuda bahama come on pretty mama key largo montego baby why dont we go jamaica off the florida keys theres a place called kokomo thats where you wanna go to get away from it all bodies in the sand tropical drink melting in your hand well be falling in love to the rhythm of a steel drum band down in kokomo aruba jamaica ooo i wanna take you to bermuda bahama come on pretty mama key largo montego baby why dont we go ooo i wanna take you down to kokomo well get there fast and then well take it slow thats where we wanna go way down to kokomo to martinique that monserrat mystique well put out to sea and well perfect our chemistry by and by well defy a little bit of gravity afternoon delight cocktails and moonlit nights that dreamy look in your eye give me a tropical contact high way down in kokomo aruba jamaica ooo i wanna take you to bermuda bahama come on pretty mama key largo montego baby why dont we go ooo i wanna take you down to kokomo well get there fast and then well take it slow thats where we wanna go way down to kokomo port au prince i wanna catch a glimpse everybody knows a little place like kokomo now if you wanna go and get away from it all go down to kokomo aruba jamaica ooo i wanna take you to bermuda bahama come on pretty mama key largo montego baby why dont we go ooo i wanna take you down to kokomo well get there fast and then well take it slow thats where we wanna go way down to kokomo aruba jamaica ooo i wanna take you to bermuda bahama come on pretty mama key largo montego baby why dont we go ooo i wanna take you down to kokomo",3
43,"i dont wanna go on with you like that","elton john",1988," ive always said that ones enough to love now i hear youre bragging one is not enough well someone told me youre not satisfied you got plans to make me one of four or fivei guess this kind of things just in your blood but you wont catch me carving up my love i aint no puzzle piece that needs to fit if it takes more than me lets call it quitscause i dont wanna go on with you like that dont wanna be a feather in your cap i just dont wanna tell you honey i aint mad but i dont wanna go on with you like that woah woah woah oh yeahit gets so hard sometimes to understand this vicious circles getting out of hand dont need an extra eye to see that the fire spreads a faster in a breezeand i dont wanna go on with you like that dont wanna be a feather in your cap i just dont wanna tell you honey i aint mad but i dont wanna go on with you like thatno i dont wanna go on with you like that one more set of boots on your welcome mat youll just have to quit them if you want me back cause i dont wanna go on with you like that oh oh oh oh yeahoh if you wanna spread it around sister thats just fine but i dont want no second hand feeding me lines if you wanna hold someone in the middle of the night call out the guards turn out the lightand i dont wanna go on with you like that dont wanna be a feather in your cap i just dont wanna tell you honey i aint mad but i dont wanna go on with you like thatno i dont wanna go on with you like that one more set of boots on your welcome mat youll just have to quit them if you want me back no i dont wanna go on with you like that oh oh oh oh yeah oh oh oh oh yeahi dont wanna i dont wanna ",1
44,"together forever","rick astley",1988," if theres anything you need all you have to do is say you know you satisfy everything in me we shouldnt waste a single dayso dont stop me falling its destiny calling a power i just cant deny its never changing cant you hear me im saying i want you for the rest of my lifetogether forever and never to part together forever we two and dont you know i would move heaven and earth to be together forever with youif they ever get you down theres always something i can do because i wouldnt ever wanna see you frown ill always do whats best for youthere aint no mistaking its true love were making something to last for all time its never changing cant you hear me im saying i want you for the rest of my lifetogether forever and never to part together forever we two and dont you know i would move heaven and earth to be together forever with youso dont stop me falling its destiny calling a power i just cant deny its never changing cant you hear me im saying i want you for the rest of my lifetogether forever and never to part together forever we two and dont you know i would move heaven and earth to be together forever with youtogether forever and never to part together forever we two and dont you know i would move heaven and earth to be together forever with youtogether forever and never to part together forever we two and dont you know i would move heaven and earth to be together forever with you together forever ",1
45,"monkey","george michael",1988," why cant you do it why cant you set your monkey free always giving into it do you love your monkey or do you love mewhy cant you do it why do i have to share my baby with a monkey monkey monkey monkey yeah yyeahoh i count to ten but i dont know how and i dont know when to open my eyesbaby if you kiss me again like you did just now like you did just then then then then just just just do it againive had the rest now its time i had the best so you tell me that you wont do anymorewell id write your heart a letter but i think you know me better if i keep on asking baby maybe ill get what im asking forwhy cant you do it why cant you set your monkey free always giving in to it do you love your monkey or do you love mewhy cant you do it why do i have to share my baby with a monkey monkey with a monkey monkey yeah yyeahoh i hate your friends but i dont know how and i dont know when to open your eyes yes your monkeys back again do you want him now like you did back then back then back then ddo it againi tried my best but your head is such a mess so i guess that i dont want you anymore well you say you care about me that you just cant do without me but you keep on dancin baby til that monkey has you on the floorwhy cant you do it why cant you set your monkey free always giving into it do you love the monkey or do you love mewhy cant you do it why do i have to share my baby with a monkey monkey with a monkey monkey yeah yyeahmonkey monkeymonkey monkey monkeymonkey monkey monkeymonkey monkey monkeymmmmonkeydont look now theres a monkey on your back dont look now theres a monkey on you dont look now theres a monkey on your back dont look now theres a monkey on youso you tell me that you wont do anymore if i keep on askin baby maybe ill get what im askin forwhy cant you do it why cant you set your monkey free always giving into it do you love the monkey or do you love mewhy cant you do it why do i have to share my baby with a monkey monkey with a monkey monkey yeah yyeahwhy cant you do it why cant you set your monkey free always giving into it do you love the monkey or do you love mewhy cant you do it why do i have to share my baby with a monkey monkey with a monkey monkey yeah yyeahmonkey monkeymonkey monkey monkeymonkey monkey monkeymonkey monkey monkeymmmmonkey ",1
46,"devil inside","inxs",1988," here come the woman with the look in her eye raised on leather with flesh on her mindwords as weapons sharper than knives makes you wonder how the other half die how the other half die makes you wonder wonder wonderhere come the man with the look in his eye fed on nothing but full of pride look at them go look at them kick makes you wonder how the other half livedevil inside the devil inside every single one of us the devil insidedevil inside every single one of us the devil insidehere come the world with the look in its eye future uncertain but certainly slight look at the faces listen to the bells its hard to believe we need a place called hell a place called hellthe devil inside the devil inside every single one of us the devil insidedevil inside the devil inside every single one of ushere comes the woman with the look in her eye shes raised on leather with flesh on her mind words are weapons sharper than knives makes you wonder how the other half diedevil inside the devil inside every single one of us the devil insidedevil inside devil inside every single one of us the devil insidedevil inside devil inside every single one of us the devil insidedevil inside devil inside every single one of us the devil insidethe devil inside yeah yeah yeah the devil inside yeah yeah yeah ",1
47,"shouldve known better","richard marx",1988," another sleepless night i cant explain somebody said they heard me call your name the radio wont let you leave my mind i know its over but i dont know whyshouldve known better than to fall in love with you now love is just a faded memory shouldve known better now im a prisoner to this pain and my heart still aches for youthere was no risk that i wouldnt take and not a promise that i didnt make all i asked was that you just hold on and now im wondering what i did wrongshouldve known better than to fall in love with you now love is just a faded memory shouldve known better now im a prisoner to this pain and my heart still aches for youi gave you all of my body and soul never believing we might lose control i took my hands off the wheeli cant remember if the lies were true its been a million years since i touched you i thought time might help me win this game but being away from you is slowly driving me insaneshouldve known better than to fall in love with you now love is just a faded memory shouldve known better now im a prisoner to this pain and my heart still aches for you ",1
48,"i dont wanna live without your love","chicago",1988," thought it wouldnt matter if we didnt stay together and if it was over maybe it was for the better i was thinking id be alright til i thought it all through now i know that i aint really living if i have to live without youi dont wanna live without your love i dont wanna face the night alone i could never make it through my life if i had to make it on my owni dont wanna love nobody else i dont wanna find somebody new i dont wanna live without your love i just wanna live my life with you with youguess i had to go away so much i had to go through guess i had to lose you to realize how much i love you can we make the fire burn again burn a little stronger cause ive been alone and baby i cant be alone now any longeri dont wanna live without your love i dont wanna face the night alone i could never make it through my life if i had to make it on my owni dont wanna love nobody else i dont wanna find somebody new i dont wanna live without your love i just wanna live my life with youoh if i had to make it on my own my life would never be the same my love would never be the same i dont wanna live without your lovei dont wanna live without your love i dont wanna face the night alone i could never make it through my life if i had to make it on my owni dont wanna love nobody else i dont wanna find somebody new i dont wanna live without your love i just wanna live my life with youi dont wanna live without your love i dont wanna face the night alone i could never make it through my life if i had to make it on my owni dont wanna love nobody else i dont wanna find somebody new i dont wanna live without your love i just wanna live my life with you ",1
49,"the locomotion","kylie minogue",1988,"everybodys doin a brand new dance now come on baby do the locomotion i know youll get to like it if you give it a chance now come on baby do the locomotion my little baby sister can do it with ease its easier than learning your a b cs so come on come on do the locomotion with me you gotta swing your hips now come on baby jump up jump back well i think you got the knack ohh now that you can do it lets make a chain now come on baby do the locomotion chuga chuga motion like a railway train now come on baby do the locomotion do it nice and easy now dont lose control a little bit of rhythm and a lot of soul so come on come on do the locomotion with me the locomotion come on come on the locomotion come on come on the locomotion come on come on come on come on come on move around the floor in a locomotion come on baby do the locomotion do it holding hands if you got the notion come on baby do the locomotion theres never been a dance thats so easy to do it even makes you happy when youre feeling blue so come on come on do the locomotion with me you gotta swing your hips now come on baby jump up jump back well i think you got the knack ohh do the loc do the loc do the loco locomotion come on baby do the locomotion do the loc do the loc do the loco locomotion come on baby do the locomotion do it nice and easy now dont lose control a little bit of rhythm and a lot of soul so come on come on do the locomotion come on come on do the locomotion come on come on do the locomotion with me do the locomotion come on come on do the locomotion come on come on do the locomotion come on come on do the locomotion come on come on do the locomotion come on come on do the locomotion",3
50,"what have i done to deserve this","pet shop boys with dusty springfield",1988," you always wanted a lover i only wanted a job ive always worked for my living how am i gonna get through how am i gonna get throughi come here looking for money got to have it and end up living with love oh now you left me with nothing cant take it how am i gonna get through how am i gonna get throughi bought you drinks i brought you flowers i read you books and talked for hours every day so many drinks such pretty flowers so tell mewhat have i what have i what have i done to deserve this what have i what have i what have i done to deserve this what have i what have i what have isince you went away ive been hanging around ive been wondering why im feeling down went away it should make me feel better but i dont know oh how im gonna get through how im gonna get throughyou always wanted me to be something i wasnt you always wanted too much oh now i can do what i want to forever how am i gonna get through how am i gonna get throughat night the people come and go they talk too fast and walk too slow chasing time from hour to hour i pour the drinks and crush the flowerswhat have i what have i done to deserve this what have i what have i what have i done to deserve this what have i what have i what have isince you went away ive been hanging around ive been wondering why im feeling down you went away it should make me feel better i dont know oh how im gonna get through how im gonna get throughhow im gonna get through how im gonna get through how im gonna get through how im gonna get throughgonna get through gonna get throughwhat have i what have i what have i done to deserve this what have i what have i what have i done to deserve this what have i what have i what have i done to deserve this what have i what have i what have i done to deserve this  ",1
51,"make it real","the jets",1988," tonight its been a year we met each other here here i am all alone as thoughts of you go onhear me cryin out to you you said never never would i leave heres a tear from me to you and maybe it will make you hear mei loved you you didnt feel the same though were apart youre in my heart give me one more chance to make it realin a dream you are here you smile and hold me near and in my heart ill pretend that you are here againhear me cryin out to you you said never never would i leave heres a tear from me to you and maybe it will make you hear megive me one more chance to make it real ",1
52,"whats on your mind pure energy","information society",1988,"  ",1
53,"tell it to my heart","taylor dayne",1988," i feel the night explode when were together emotion overload in the heat of pleasuretake me im yours into your arms never let me go tonight i really need to knowtell it to my heart tell me im the only one is this really love or just a game tell it to my heart i can feel my body rock every time you call my namethe passions so complete its never ending as long as i receive the message youre sendingbody to body soul to soul always feel you near so say the words i long to heartell it to my heart tell me im the only one is this really love or just a game tell it to my heart i can feel my body rock every time you call my namelove love on the run breakin us down though we keep holdin on i dont want to lose no i cant let you gotell it to my heart tell me im the only one is this really love or just a game tell it to my heart i can feel my body rock every time you call my nametell it to my heart tell me from the start tell it to my heart tell it to my heart tell me from the start tell it to my heart never make it stop oh take it to the hearttell it to my heart tell me im the only one is this really love or just a game tell it to my heart i can feel my body rock every time you call my name tell it to my heart tell me im the only one is this really love or just a game tell it to my heart ",1
54,"out of the blue","debbie gibson",1988," without you without you i always thought that everything was fine without you never knowing youd be mine suddenly my world has changed and i just wonder why all it took was just one smilenow with you out of the blue love appeared before my eyes with you a dream come true i never thought id realize what love was what love was what love wasi need you oh i need you and everyday i love you more and more without you i know what its all for suddenly i see you there and everythings okay dont know why i feel this waynow with you out of the blue love appeared before my eyes with you a dream come true i never thought id realize what love was what love was what love was here with youwe are together now never take my heart away all the love i found is here to stayits like a dream come true i never thought id fall in love with you out of the blue love appeared before my eyes with youa dream come true i never thought here with you out of the out of the out of the out of the clear blue oh its like a dream come true i never thought i never thoughtout of the blue before my eyes with you a dream come true i never thought id fall in love with you out of the out of the out of the out of the clear blue ",1
55,"dont you want me","jody watley",1988," when i first laid my eyes upon you i knew right then and there you were the one eyes so deep you send me melting and then you smiled as if to say oh yeahbut then you seemed to change your mind you looked away like you were oh so shy is the game youre playing hard to get wont you tell me oh ohhwant me dont you want me to touch you and to hold you tight dont you want me like i want you to kiss and love all through the nightid like to know more than just your name did you come here alone or with someone if only you would open up and let me know just where youre comin fromare you lookin for a new love or does commitment seem to bring you down is that a look of yes or is it no please dont tease me ohhwant me dont you want me to touch you and to hold you tight dont you want me like i want you to kiss and love all through the nightohh whoa yeah dont you want me ohh whoa yeah dont you want mewant me dont you want me to touch you and to hold you tight dont you want me like i want you to kiss and love all through the nightare you lookin for a new love or does commitment seem to bring you down is that a look of yes or is it no please dont tease me ohhwant me dont you want me to touch you and to hold you tight dont you want me like i want you to kiss and love all through the nightwant me dont you want me to touch you and to hold you tight dont you want me like i want you to kiss and love all through the nightwant me dont you want me dont you want me want me dont you want me dont you want me ",1
56,"desire","u2",1988," yeah lover im off the streets gonna go where the bright lights and the big city meet with a red guitar on fire desireshes the candle burning in my room im like the needle needle and spoon over the counter with a shotgun pretty soon everybody got one and the fever when im beside her desire desiredesire desireburning burning ",1
