"Rank","Song","Artist","Year","Lyrics","Source"
12,"again","janet jackson",1994," i heard from a friend today and she said you were in town suddenly the memories came back to me in my mindhow can i be strong ive asked myself time and time ive said that ill never fall in love with you againa wounded heart you gave my soul you took away good intentions you had many i know you didi come from a place that hurts and god knows how ive cried and i never want to return never fall againmaking love to you felt so good and oh so righthow can i be strong ive asked myself time and time ive said that ill never fall in love with you againso here we are alone again didnt think id come to this and to know it all began with just a little kissive come too close to happiness to have it swept away dont think i can take the pain never fall againkinda late in the game and my heart is in your hands dont you stand there and then tell me you love me then leave again cause im falling in love with you againhold me hold me dont ever let me go say it just one time say you love me god knows i do love you again ",1
13,"ill remember","madonna",1994," hmm hmm say goodbye not knowing when the truth in my whole life began say goodbye not knowing how to cry you taught me thatand ill remember the strength that you gave me now that im standing on my own ill remember the way that you saved me ill rememberinside i was a child that could not mend a broken wing outside i looked for a way to teach my heart to singand ill remember the love that you gave me now that im standing on my own ill remember the way that you changed me ill rememberi learned to let go of the illusion that we can possess i learned to let go i travel in stillness and ill remember happiness ill remember hmmill remember hmm and ill remember the love that you gave me now that im standing on my own ill remember the way that you changed me ill remember ill rememebernow ill never be afraid to cry now i finally have a reason whyill remember ill remember now ill never be afraid to cry now i finally have a reason whyill remember ill remember now ill never be afraid to cry and i finally have a reason whyill remember ill remember now ill never be afraid to cry and i finally have a reason whyremember ",1
14,"whatta man","saltnpepa and en vogue",1994,NA,NA
15,"wild night","john mellencamp featuring meshell ndegeocello",1994," as you brush your shoes and stand before your mirror and you comb your hair and grab your coat and hat and you walk the streets trying to remember all those wild nights breeze through your mindand everything looks so complete when youre walking out on the street and the wind catches your feet and sends you flying crying ooh ooh wee the wild night is callingall the girls walk by dressed up for each other and the boys do the boogiewoogie on the corner of the street and the people passing by just stare with the wild wonder yeah and the inside jukebox roars just like thunderand everything looks so complete oh when youre walking out on the street and the wind catches your feet and sends you flying crying ooh ooh wee the wild night is callingthe wild night is calling the wild night is calling come on out and dance come on out and dance come on out and make romance come on out and dance come on out and dance come on out and make romanceand everything looks so complete when youre walking out on the street and the wind catches your feet and sends you flying crying ooh ooh wee the wild night is calling ooh ooh wee the wild night is calling ",1
16,"without you  never forget you","mariah carey",1994,NA,NA
17,"you mean the world to me","toni braxton",1994," if you could give me one good reason why i should believe you believe in all the things that you tell i would sure like to believe you my heart wants to receive you just make me know that you are sincereyou know id love for you to lead me and follow through completely so wont you give me all i ask for and if you give your very best to bring me happiness ill show you just how much i adore youcause you mean the world to me you are my everything i swear the only thing that matters matters to me oh baby baby baby baby baby cause you mean so much to menow its gonna take some workin but i believe youre worth it long as your intentions are good so good there is just one way to show it and boy i hope you know it that no one could love you like i couldlord knows i want to trust you and always how id love you im not sure if love is enough and i will not be forsaken and i hope theres no mistakin so tell me that youll always be truecause you mean the world to me you are my everything i swear the only thing that matters matters to me oh baby baby baby baby baby cause you mean so much to me darlincause you mean the world to me you are my everything i swear the only thing that matters matters to me oh baby baby baby baby baby cause you mean so much to me babytheres a feeling in my heart that i know i cant escape so please dont let me fall dont let it be too late theres a time when words are good then they just get in the way so show me how you feel baby im for real oh baby baby baby baby babycause you mean the world to me you are my everything i swear the only thing that matters matters to me oh baby baby baby baby baby oh yeah cause you mean so much to meyou mean the world to me you are my everything i swear the only thing that matters matters to me oh baby baby baby baby baby cause you mean so much to me babyyou mean the world to me you are my everything the only thing that really really really matters to me cause you mean so much to me baby ",1
18,"can you feel the love tonight","elton john",1994," theres a calm surrender to the rush of day when the heat of a rolling world can be turned away an enchanted moment and it sees me through its enough for this restless warrior just to be with youand can you feel the love tonight it is where we are its enough for this wide eyed wanderer that we got this far and can you feel the love tonight how its laid to rest its enough to make kings and vagabonds believe the very besttheres a time for everyone if they only learn that the twisting kaleidoscope moves us all in turn theres a rhyme and reason to the wild outdoors when the heart of this star crossed voyager beats in time with yoursand can you feel the love tonight it is where we are its enough for this wide eyed wanderer that we got this far and can you feel the love tonight how its laid to rest its enough to make kings and vagabonds believe the very best its enough to make kings and vagabonds believe the very best ",1
19,"the most beautiful girl in the world","prince",1994," could you be the most beautiful girl in the world its plain to see youre the reason that god made a girlwhen the day turns into the last day of all time i can say i hope you are in these arms of mine and when the night falls before that day i will cry i will cry tears of joy cause after you all one can do is diecould you be the most beautiful girl in the world could you be its plain to see youre the reason that god made a girl youre the reason that god made a girl oh yes you arehow can i get through days when i cant get through hours i can try but when i do i see you and im devoured oh yes whod allow whod allow a face to be soft as a flower i could bow and feel proud in the light of this power oh yes bow downcould you be could you be the most beautiful girl in the world could you be its plain to see youre the reason that god made a girl oh yes you areand if the stars ever fell one by one from the sky i know mars could not be too far behind cuz baby this kind of beauty has got no reason to ever be shy cuz honey this kind of beauty the kind that comes from insidecould you be could you be the most beautiful girl in the world so beautiful beautiful  its plain to see plain to see youre the reason that god made a girl oh yeah oh yes you arecould you be ",1
20,"fantastic voyage","coolio",1994," come on yall lets take a ride dont you say shit just get inside its time to take your ass on another kind of trip cause you cant have the hop if you dont have the hipgrab your gat with the extra clip and close your eyes and hit the switch were going to a place where everybody kick it kick it kick it yeah thats the ticketaint no bloodin aint no crippin aint no punk ass niggas set trippin everybodys got a stack and it aint no crack and it really dont matter if youre white or blacki wanna take you there like the staple singers put something in the tank and i know that i can bring ya if you cant take the heat get yo ass out the kitchen we on a missioncome along and ride on a fantastic voyage slide slide slippity slide with switches on the block in a 65 come along and ride on a fantastic voyage slide slide who ride no valley low enough or mountain highim tryin to find a place where i can live my life and maybe eat some steak with my beans and rice a place where my kids can play outside without livin in fear of a drivebyand even if i get away from them driveby killers i still got to worry about those snitch ass niggas i keep on searching and i keep on looking but niggas are the same from watts to brooklyni try to keep my faith in my people but sometimes my people be acting like they evil you dont understand about runnin with a gang cause you dont gang bangand you dont have to stand on the corner and slang cause you got your own thang you cant help me if you cant help yourself you better make a leftcome along and ride on a fantastic voyage slide slide slippity slide i do what i do just to survive come along and ride on a fantastic voyage slide slide who ride thats why i pack my 45life is a bitch and then you die still tryin to get a peace of the apple pie every game aint the same cause the game still remains dont it seem kinda strange aint a damn thing changeif you dont work then you dont eat and only down ass niggas can ride with me hop hop hop your five quickly down the block stay suckafree and keep the busters off your jockyou gotta have heart son if you wanna go watch this sweet chariot swing low aint nobody cryin aint nobody dyin aint nobody worried everybodys tryinnothin from nothin leaves nothin if you wanna have something you better start frontin what ya gonna do when the 5 roll by you better be ready so you can ridecome along and ride on a fantastic voyage slide slide slippity slide when youre living in a city its do or die come along and ride on a fantastic voyage slide slide who ride you better be ready when the 5 roll byjust roll along thats what you do just roll along thats right just roll along thats what you do just roll along thats rightdo you want to ride with me do you want to ride with me do you want to ride with me do you want to ride with me do you want to ride with me do you want to ride with me do you want to ride with me do you want to ride with me ",1
21,"baby i love your way","big mountain",1994," ooh baby i love your way everyday yeah ooh baby i love your way everydayshadows grow so long before my eyes and theyre moving across the page suddenly the day turns into night far away from the citybut dont oh no hesitate cause your love just wont waitooh baby i love your way everyday yeah i wanna tell you i love your way everyday i wanna be with you night and daymoon appears to shine and light the sky with the help from some fireflies i wonder how they have the power to shine shine shine well i can see them under the pinebut dont oh no no hesitate la di da cause your love just wont waitooh baby i love your way everyday yeah i wanna tell you i love your way everyday yeah i wanna be with you night and day whoah baby oh baby pleaseeveryday i will love i will love hon i love your way oh baby pleasei can see the sunset in your eyes brown and gray and blue besides clouds are stalking islands in the sun i wish i could buy one out of seasonbut dont oh no no hesitate la di da cause your love just wont wait just wont waitooh baby i love your way every everyday yeah i wanna tell you i love your way i wanna tell you i will love your pretty ways i wanna be with you night and day everyday and in everywayooh baby i love your way ooh baby how i love your little ways yeah i wanna tell you i love your way i wanna tell how i i wanna tell you how i love your little ways i wanna be with you night and dayooh baby i love your way ooh baby baby baby yeah i wanna tell you how i love your pretty ways ",1
22,"regulate","warren g featuring nate dogg",1994," it was a clear black night a clear white moon warren g is on the streets trying to consume some skirts for the eve so i can get some funk just rollin in my ride chillin all alonejust hit the eatside of the lbc on a mission trying to find mr warren g seen a car full of skirts aint no need to tweak all you skirts know whats up with 213so i hooks a left on the 21 to lewis some brothas shootin dice so i said lets do this i jumped out the ride and saidwhats up some brothas pulled some gats so i said im stucksince these girls peepin me ima glide and swerve these hookers lookin so hard they straight hit the curb gonna think of better things than some horny tricks i see my homey and some suckers all in his mixim gettin jacked im breakin myself i cant believe theyre taking warrens wealth they took my rings they took my rolex i looked at the brothas and said damn whats nextthey got my homey hemmed up and they all around aint none of them seeing if they going straight pound for pound i gotta come up real quick before they start to clown i besta pull out my strap and lay them busters downthey got guns to my head i think im going down i cant believe this happened in my home town if i had wings i would fly let me contemplate i glanced in the cut and i see my homey natesixteen in the clip and one in the hole nate dogg is about to make some bodies turn cold now they droppin and yellin its a tad bit late nate dogg and warren g had to regulatei laid all them busters down i let my gat explode now im switching my mind back into freak mode if you want skirts step back and observe i just left a gang of those over there on the curbnow nate got the freaks and thats a known fact before i got jacked i was on the same track back up back up cause its on nate and me the warren to the gjust like i thought they were in the same spot in need of some desperate help the nate dogg and the gchild were in need of something else one of them dames was sexy as hell i said ooh i like your size she said my cars broke down and you seem real nice would you let me ride i got a car full of girls and its going real swell the next stop is the east side motelim tweaking onto a whole new level gfunk stept towards i dare ya funk on a whole new level the rythmn is the base and the base is the treble chords strings we brings melody gfunk where rythmn is life and life is rythmn if you know like i know you dont want to step to this its the gfunk era funked out with a gangster twist if you smoke like i smoke then you high like everyday and if your ass is a buster 213 will regulate ",1
23,"if you go","jon secada",1994," taking a day at a time dealing with feelings i dont want to hide learning to love as i go baby without taking you along for a ride itried to find myself tried to find the truth get out from this shellgirl im almost there to show you how much i really careif you go say goodbye therell be something missing in my life cause you know that all i really want is you yousorry if you felt misled but i know what i feel i know what i said baby god i hope you believe believe in all that we can be the future in us together in loveyoure the reason im strong dont you think i dont know this is where i belong give me the time to say that youre mine to say that youre mineif you go say goodbye therell be something missing in my life cause you know that all i really want is you all i really want is youif you go say goodbye say goodbye therell be something missing in my life cause you know cause you know that all i really want is youtried to find myself tried to find myself tried to find the truth get out from this shellgirl im almost there so let me show you so let me show youif you go say goodbye therell be something missing in my life in my life cause you know baby that all i really want is you youbaby if you go say goodbye say goodbye therell be something missing in my life cause you know baby that all i really want is you all i really all i really want all i really want is youif you go say goodbye therell be something missing in my life in my life cause you know that all i really want is you ",1
24,"back  forth","aaliyah",1994,"x5 let me see you go back let me see you go forth its friday and im ready to swing pick up my girls and hit the party scene tonight oh oh its alright umm so get up and let this funky mellow grove get you in the mood cause you know its alright back round  so mr dj keep the music grooving dont stop moving let me see you let me see you go back back forth and forth x4 see you go back and forth now its time for you to make your move to the dance floor so throw your hands in the air and wave them around like you just dont care ya oh its the liyah living up to the stage i got jazz personality g mentality peace to soul train so if the dj keep on moving dont stop moving know let me hear you go back and forth chores x4 come on and let me hear you go r kelly hey heres the forth mellowed get upon the floor you see show your personality be who you wanna be now tell me aaliyah see can you feel the groove hey i want to get this party going all night background so mr dj keep the music grooving dont stop moving now let me hear you go chorus till fade",3
25,"now and forever","richard marx",1994," whenever im weary from the battles that rage in my head you make sense of madness when my sanity hangs by a thread i lose my way but still you seem to understand now and forever i will be your mansometimes i just hold you too caught up in me to see im holding a fortune that heaven has given to me ill try to show you each and every way i can now and forever i will be your mannow i can rest my worries and always be sure that i wont be alone anymore if id only known you were there all the time all this timeuntil the day the ocean doesnt touch the sand now and forever i will be your man now and forever i will be your man ",1
26,"when can i see you","babyface",1994," when can my heart beat again when does the pain ever end when do the tears stop from running over when does youll get over it begini hear what youre saying but i swear that its not making sense so when can i see youwhen can i see you again when can my heart beat again when can i see you again when can i breathe once again and when can i see youwhen does my someday begin when ill find someone again and what if i still am not truly over what am i supposed to do then babedo you see what im saying even if if its not making sense so when can i see youwhen can i see you again when can my heart beat again when can i see you again and when can i breathe once again and when can i see you againyeah baby do you see what im saying even if if its not making sense baby so when can i see you againwhen can i see you again can my heart beat again baby when can i see you again and when can i breathe once again and when can i see babe againwanna see you again again ",1
27,"please forgive me","bryan adams",1994," it still feels like our first night together feels like the first kiss its getting better baby no one can better this still holding on youre still the one first time our eyes met same feeling i get only feels much stronger i wanna love you longer do you still turn the fire onso if youre feeling lonely dont youre the only one ill ever want i only want to make it good so if i love you a little more than i should please forgive me i know not what i do please forgive me i cant stop loving you dont deny me this pain im going through please forgive me if i need you like i do please believe me oh believe it every word i say is true please forgive me i cant stop loving youstill feels like our best times are together feels like the first touch still getting closer baby cant get closer enough still holding on youre still number one i remember the smell of your skin i remember everything i remember all the moves i remember you yeah i remember the nights you know i still doso if youre feeling lonely dont youre the only one ill ever want i only want to make it good so if i love you a little more than i should please forgive me i know not what i do please forgive me i cant stop loving you dont deny me this pain im going through please forgive me if i need you like i do please believe me oh believe it every word i say is true please forgive me i cant stop loving youthe one thing im sure of is the way we make love the one thing i depend on is for us to stay strong with every word and every breath im praying thats why im sayingplease forgive me i know not what i do please forgive me i cant stop loving you dont deny me this pain im going through please forgive me if i need you like i do babe believe it every word i say is true please forgive me if i cant stop loving you no believe i dont know what i do please forgive me i cant stop loving you i cant stop loving you ",1
28,"so much in love","all4one",1994,NA,NA
29,"shoop","saltnpepa",1994,NA,NA
30,"any time any place","janet jackson",1994," in the thundering rain you stare into my eyes i can feel your hand movin up my thighs skirt around my waist wall against my face i can feel your lipsi dont wanna stop just because people walkin by are watchin us i dont give a damn what they think i want you nowi dont wanna stop just because you feel so good inside oh my love im not gonna stop no no no i want you all i wanna say isat any time and any place i dont care whos around any time and any place i dont care whos around no no no no nodancing on the floor feelin the slow groove my mind is starting to burn with forbidden thoughts strangers all around with the lights down low i was thinking maybe we could well you knowi dont wanna stop just because people standin round are watchin us i dont give a damn what they think i want you nowi dont wanna stop just because you feel so good inside of my love im not gonna stop no no no i want you all i wanna say isany time and any place i dont care whos around nno no no no yeah any time baby and any place i dont care whos around say it again say it againany time and any place i dont care whos around incomprehensible i dont care whos around yeahany time baby any place ",1
31,"shine","collective soul",1994," give me a word give me a sign show me where to look tell me what will i find lay me on the ground fly me in the sky show me where to look tell me what will i find oh heaven let your light shine downlove is in the water love is in the air show me where to look tell me will love be there teach me how to speak teach me how to share teach me where to go tell me will love be there oh heaven let your light shine downgive me a word give me a sign show me where to look tell me what will i find lay me on the ground fly me in the sky show me where to look tell me what will i find oh heaven let your light shine downim gonna let it shine im gonna let it shine heaven send a light let it shine on me hey yeah hey yeah heaven send a light let it shine on me its gonna shine on shine on me its gonna shine on well come on and shine ",1
32,"said i loved youbut i lied","michael bolton",1994,"you are the candle loves the flame a fire that burns through wind and rain shine your light on this heart of mine till the end of timeyou came to me like the dawn through the night just shinin like the sun out of my dreams and into my life you are the one you are the one said i loved you but i lied cause this is more than love i feel inside said i loved you but i was wrong cause love could never ever feel so strong said i loved you but i lied with all my soul ive tried in vain how can mere words my heart explain this taste of heaven so deep so true ive found in you so many reasons in so many ways my life has just begun need you forever i need you to stay you are the one you are the one said i loved you but i lied cause this is more than love i feel inside said i loved you but i was wrong cause love could never ever feel so strong said i loved you but i lied you came to me like the dawn through the night just shinin like the sun out of my dreams and into my life you are the one you are the one said i loved you but i lied cause this is more than love i feel inside said i loved you but i was wrong cause love could never ever feel so strong said i loved you but this is more than love i feel inside said i loved you but i lied",5
33,"return to innocence","enigma",1994," love devotion love devotion feeling emotion feeling emotiondont be afraid to be weak dont be too proud to be strong just look into your heart my friend that will be the return to yourselfthe return to innocencethe return to innocenceand if you want then start to laugh if you must then start to cry be yourself dont hide just believe in destinydont care what people say just follow your own way dont give up and use the chance to return to innocencethats not the beginning its the end thats the return to yourself the return to innocenceits the return to innocence ",1
34,"all i wanna do","sheryl crow",1994," hit it this aint no disco and it aint no country club either this is laall i want to do is have a little fun before i die says the man next to me out of nowhere its apropos of nothing he says his name is william but im sure hes bill or billy or mac or buddyand hes plain ugly to me and i wonder if hes ever had a day of fun in his whole lifewe are drinking beer at noon on tuesday in the bar that faces the giant car wash and the good people of the world are washing their cars on their lunch breaks hosing and scrubbing as best they can in skirts and suitsand they drive their shiny datsuns and buicks back to the phone company the record stores too well theyre nothing like billy and mecauseall i wanna do is have some fun i got a feeling im not the only one all i wanna do is have some fun i got a feeling im not the only one all i wanna do is have some fun until the sun comes up over santa monica boulevardi like a good beer buzz early in the morning billy likes to peal the labels from his bottles of bud he shreds them on the bar then he lights up every match in an oversized pack letting each one burn down to his thick fingers before blowing and cursing them out hes watching the bottles of bud as they spin on the floorand a happy couple enters the bar dangerously close to one another the bartender looks up from his want adsbutall i wanna do is have some fun i got a feeling im not the only one all i wanna do is have some fun i got a feeling im not the only one all i wanna do is have some fun until the sun comes up over santa monica boulevardotherwise the bar is ours the day and the night and the car wash too the matches and the buds and the clean and dirty cars the sun and the moon but all i wanna do is have some fun i got a feeling im not the only one all i wanna do is have some fun i got a feeling im not the only one all i wanna do is have some fun i got a feeling the party has just begun all i wanna do is have some fun i wont tell you that youre the only one all i wanna do is have some fun until the sun comes up over santa monica boulevard until the sun comes up over santa monica boulevard ",1
35,"mmm mmm mmm mmm","crash test dummies",1994," once there was this kid who got into an accident and couldnt come to school but when he finally came back his hair had turned from black into bright white he said that it was from when the cars had smashed him so hardmmm mmm mmm mmmonce there was this girl who wouldnt go and change with the girls in the change room but when they finally made her they saw birthmarks all over her body she couldnt quite explain it theyd always just been theremmm mmm mmm mmm mmm mmm mmm mmmbut both the girl and boy were glad cause one kid had it worse than thatcause then there was this boy whose parents made him come directly home right after school and when they went to their church they shook and lurched all over the church floor he couldnt quite explain it theyd always just gone theremmm mmm mmm mmm mmm mmm mmm mmmoh oh oh oh ",1
36,"can we talk","tevin campbell",1994," last night i i saw you standing and i started started pretending i knew you and you knew me too and just like a roni you were too shy but you werent the only cause so was i and ive dreamed of you ever since now i build up my confidence the next next time you come my way ill know just what to say can we talk for a minute girl i want to know your name can we talk for a minute girl i want to know your name i started to write you letters but i wanted to be more clever i wanted to get down and sweet talk you hey baby but just like a baby i could not talk and i tried to come closer but could not walk and i think of it every night how i just could not get it right oh if we ever come close again i know what ill say then can we talk for a minute can we talk baby can we talk for a minute girl i want to know your name i want to know your name can we talk for a minute can we talk for a minute baby girl i want to know your name oh girl one more chance with you again i will not let it go oh please give me just one more chance for love love love love can we talk for a minute yeah yeah baby girl i want to know your name i wanna know can we talk for a minute can we talk for a minute baby girl i want to know your name oh baby baby baby baby can we talk for a minute come on talk to me baby come on and talk to me baby girl i want to know your name i wanna know i wanna know i wanna know your name can we talk for a minute can we talk for a minute come on and talk to me baby girl i want to know your name come on baby come on baby can we talk for a minute i said can we talk for a minute come on and talk to me baby see i wanna know you better tell me your name baby can we talk for a minute i said talk to me for a minute come on and talk for a minute i wanna know i wanna know i wanna know your name can we talk for a minute talk to me for a minute come on and talk for a minute come on come on come on and talk ",1
37,"funkdafied","da brat",1994," hard times in the funk yeah so funkdafied so lets take a ride with the brattattattattattat on that assso so so funkdafied so so so funkdafiedopen up open up and let the funk flow in from this nigga named j and his new found friend im hittin switches like eric on the solo creep for yo jeep its the b r a tputtin the dip in your hip from right to left its that ghetto west bitch and im so so def nigga thats my click nigga thats who i rolls with and we kicks nothing but the fat shitthem calls me the funkdafied funkalistic vocalistic with the real shit we got the shit you cant fuck wit why because we so funkdafied why we make you move from side to sidewell its the g h the e t t o nigga brat and jd comin like that big baby so lay back and listen as i catch up on my pimpin and freak this duet just like ashford and simpsoncause im so so so funkdafied so so so funkdafied so so so funkdafied so so so funkdafiedputtin it down puttin it down aint no thing to me and aint too many hoes that can hang with me its like that and as a matter of fact when it comes to the brat i got the shit thatll make your neck snap backmeaning i got the shit that a getcha bent tearin the roof off this motha like parliament im on a roll in control like janet damnit ranch oh the funk bandit and they cant handle iti know thats why i keep hittin em with this grammar lettin niggas know that im the real mama jama straight to the head like a chronic sack i passed the mic to the brat and yo i passed it backwella sistas and fellas its time to get your groove on i provide the funkdafied sound to make you move on breakin these fools off proper like its s o s o d e f dynamitehumminah humminah comin up at ya like ralph k and since this aint no honeymoon im here to stay and the way we comin at ya baby we cant miss theres a new tag team in town nigga whoomp there it isso so so funkdafied so so so funkdafied so so so funkdafied so so so funkdafied ",1
38,"id do anything for love but i wont do that","meat loaf",1994," and i would do anything for love id run right into hell and back i would do anything for love ill never lie to you and thats a fact but ill never forget the way you feel right now oh no no way and i would do anything for love but i wont do that i wont do thatanything for love oh i would do anything for love i would do anything for love but i wont do that oh i wont do thatsome days it dont come easy and some days it dont come hard some days it dont come at all and these are the days that never end some nights youre breathing fire and some nights youre carved in ice some nights youre like nothing ive ever seen before or will againmaybe im crazy but its crazy and its true i know you can save me no one else can save me now but you as long as the planets are turning as long as the stars are burning as long as your dreams are coming true you better believe itthat i would do anything for love and ill be there til the final act i would do anything for love and ill take a vow and seal a pactbut ill never forgive myself if we dont go all the way tonight and i would do anything for love oh i would do anything for love oh i would do anything for love but i wont do that no i wont do thati would do anything for love anything youve been dreaming of but i just wont do that i would do anything for love anything youve been dreaming of but i just wont do that i would do anything for love anything youve been dreaming of but i just wont do thatsome days i pray for silence and some days i pray for soul some days i just pray to the god of sex and drums and rock n roll some nights i lose the feeling and some nights i lose control some nights i just lose it all when i watch you dance and the thunder rollsmaybe im lonely and thats all im qualified to be theres just one and only the one and only promise i can keep as long as the wheels are turning as long as the fires are burning as long as your prayers are coming true you better believe itthat i would do anything for love and you know its true and thats a fact i would do anything for love and therell never be no turning backbut ill never do it better than i do it with you so long so long and i would do anything for love oh i would do anything for love i would do anything for love but i wont do that no no no i wont do thati would do anything for love anything youve been dreaming of but i just wont do that i would do anything for love anything youve been dreaming of but i just wont do thati would do anything for love anything youve been dreaming of but i just wont do that i would do anything for love anything youve been dreaming of but i just wont do thati would do anything for love anything youve been dreaming of but i just wont do that i would do anything for love anything youve been dreaming of but i just wont do thati would do anything for love anything youve been dreaming of but i just wont do thatbut ill never stop dreaming of you every night of my life no way and i would do anything for love oh i would do anything for love i would do anything for love but i wont do that no i wont do thatwill you raise me up will you help me down will you get me right out of this godforsaken town will you make it all a little less cold i can do that i can do thatwill you hold me sacred will you hold me tight can you colorize my life im so sick of black and white can you make it all a little less old i can do that oh oh now i can do thatwill you make me some magic with your own two hands can you build an emerald city with these grains of sand can you give me something i can take home i can do that oh oh now i can do thatwill you cater to every fantasy i got will ya hose me down with holy water if i get too hot will you take me places ive never known i can do that oh oh now i can do thatafter a while youll forget everything it was a brief interlude and a midsummer nights fling and youll see that its time to move on i wont do that no i wont do thati know the territory ive been around itll all turn to dust and well all fall down and sooner or later youll be screwing around i wont do that no i wont do thatanything for love oh i would do anything for love i would do anything for love but i wont do that no i wont do that ",1
39,"gangsta lean","drs",1994,"this song is dedicated to my homies in that gangsta lean whyd you have to go so soon it seems like yesterday we were hanging round the hood now im gonna keep your memory alive like a homie should a lifetime of memories going down the drain id like to keep stepping but i cant get past the pain i tip my 40 to your memory take a drink and i start to think and i i know one day soon well be well be hanging out this is for my homies this is for my homies see you when i get there in that gangsta lean in that gangsta lean this is for my homies this is for my homies see you when i get there in that gangsta lean in that gangsta lean my god my god wont you pass on a message for me tell him put down those dice for a second lord and listen to his homies could you tell him ill never let go of his memory so his son will know he dont have to cry no more cause gods got his back i said gods got his back a lifetime of memories going down the drain id like to keep stepping but i cant get past the pain i tip my 40 to your memory take a drink and i start to think and i i know one day soon well be well be hanging out this is for my homies this is for my homies see you when i get there in that gangsta lean in that gangsta lean this is for my homies this is for my homies see you when i get there in that gangsta lean in that gangsta lean you know i miss you you know i miss you my homies this song is dedicated to my homies in that gangsta lean tommy the masters touch and my boy yb and my boy eb and whoever else out there got a homie thats in the gangsta lean and also my boys in the pen that aint gone never see the street again cause you know what it dont matter what they was doing when they was here they could have been banging slanging but they aint here no more and thats somebodys daddy somebodys baby thats somebodys homie so go and let them rest in piece while they in that gangsta lean you know what im saying thats on the real loc this is for my homies this is for my homies see you when i get there in that gangsta lean in that gangsta lean this is for my homies this is for my homies see you when i get there in that gangsta lean in that gangsta lean i cant believe that youre gone ill see you ill see you ill see you now that youre in that gangsta lean well well well im so sorry youre gone but ive got to keep on ive got to keep moving i gotta keep moving i gotta keep moving moving moving moving ill see you ill see you right there inside there homie someday",3
40,"because the night","10000 maniacs",1994," take me now baby here as i am hold me close n try n understand desire is hunger is the fire i breathe love is a banquet on which we feedcmon now try n understand the way i feel under your command take my hand as the sun descends they cant hurt ya now cant hurt ya now cant hurt ya nowbecause the night belongs to lovers because the night belongs to lust because the night belongs to lovers because the night belongs to ushave i doubt baby when im alone love is a ring on the telephone love is an angel disguised as lust here in our bed til the morning comescmon now try n understand the way i feel under your command take my hand as the sun descends they cant hurt ya now cant hurt ya now cant hurt ya nowbecause the night belongs to lovers because the night belongs to lust because the night belongs to lovers because the night belongs to uswith love we sleep with doubt the vicious cycle turns n burns without you oh i cannot live forgive the yearnin burnin i believe its time too real to feel so take me now take me now take me nowbecause the night belongs to lovers because the night belongs to lust because the night belongs to lovers because the night belongs to us ",1
41,"cantaloop flip fantasia","us3",1994,"ladies and gentlemen as you know we have something special down here at bird land this evening a recording for blue note records yeah yeah yeah whats that yeah yeah yeah funky funky how bout a big hand now wait wait a minute groovy groovy jazzy funky pounce bounce dance as we dip in the melodic sea the rhythm keeps flowin it drips to mc sweet sugar pop sugar pop rocks it pops ya dont stop till the sweet beat drops i show and prove as a stick in move hear the poems recited on top of the groove smooth mind floating like a butterfly notes start to float subtle like a lullaby brace yourself as the beat hits ya drip trip flip fantasia yeah yeah yeah whats that biggity biggity bop yeah biggity biggity bop funky funky feel the beat drop jazz and hip hop drippin in the dome mix is on the lock funk and fusion a fly illusion keeps ya coastin on the river we cruisin up down round and round found the found but nevertheless ya gots to get down finesse freak through the beat so unique ya move your feet the sweat from the heat back to the fact im the mack and i know that the way i kick the rhymes some would call me a poet funky flowin goin on with the sweet sound caught in the groove in fantasia im found many trip the tour upon the rhymes they soar to an infinite height to the realm of the hardcore here we go off i take ya dip trip flip fantasia yeah yeah yeah whats that biggity biggity bop yeah biggity biggity bop funky funky yeah yeah yeah whats that biggity biggity bop yeah biggity biggity bop funky funky jump to the jam boogy woogy jam slam bust the dialect im the man in command come flow with the sounds of the mighty mic masta rhyme them on the mic i bring a sucka disasta beau coup bucks but i still rock nike with the razzle dazzle star i might be scribble scrabble on the microphone i babble as i flip the funky words into a puzzle yes yes yes on and on as i flex get with the flow words manifest feel the vibe from here to asia dip trip flip fantasia oh you dont stop come on come on come on come on come on come on give me more of that funky horn whats that yeah funky funky biggity biggity bop biggity biggity bop funky funky yeah yeah yeah whats that biggity biggity bop yeah biggity biggity bop funky funky yeah yeah yeah whats that yeah yeah yeah funky funky yeah yeah yeah whats that biggity biggity bop yeah biggity biggity bop funky funky yeah yeah yeah whats that biggity biggity bop yeah biggity biggity bop funky funky",3
